Date,AAPL,AMZN,GE,IBM,MSFT,NFLX,BA,KO,PEP,F
2010-06-18,8.369095802307129,6.291500091552734,91.6387710571289,82.66182708740234,20.519336700439453,18.059999465942383,53.62794876098633,18.048582077026367,45.087886810302734,7.639157295227051
2010-06-21,8.250005722045898,6.127500057220459,92.50057983398438,82.97937774658203,20.139057159423828,16.998571395874023,53.63582992553711,18.10723876953125,45.0456657409668,7.685815811157227
2010-06-22,8.362377166748047,6.115499973297119,90.7195053100586,82.1219711303711,19.999364852905273,16.632856369018555,52.30222702026367,18.100343704223633,44.53907012939453,7.47917366027832
2010-06-23,8.274436950683594,6.072500228881836,88.42137145996094,82.63641357421875,19.64236831665039,16.82428550720215,53.225494384765625,18.02442741394043,44.13800048828125,7.3525214195251465
2010-06-24,8.214279174804688,5.916500091552734,86.64031219482422,81.41696166992188,19.40179443359375,16.46428680419922,53.209720611572266,17.872615814208984,43.90581512451172,7.1858720779418945
2010-06-25,8.144046783447266,6.050000190734863,85.66358184814453,80.73738861083984,19.037036895751953,16.854286193847656,54.267120361328125,17.341266632080078,42.7589225769043,7.1658735275268555
2010-06-28,8.192903518676758,5.889999866485596,86.1806411743164,81.918701171875,18.866302490234375,16.801429748535156,53.10712814331055,17.62419891357422,43.59622573852539,6.952563285827637
2010-06-29,7.822495460510254,5.430500030517578,83.19305419921875,79.44808197021484,18.090229034423828,16.082857131958008,49.74551010131836,17.365427017211914,43.08256530761719,6.585937976837158
2010-06-30,7.680809020996094,5.4629998207092285,82.84835052490234,78.42552185058594,17.857402801513672,15.521429061889648,49.516666412353516,17.292966842651367,42.88555908203125,6.7192559242248535
2010-07-01,7.587675094604492,5.547999858856201,81.12474060058594,77.8475570678711,17.973812103271484,15.665714263916016,49.1300048828125,17.261911392211914,43.286617279052734,7.0458879470825195
2010-07-02,7.540647983551025,5.456999778747559,79.745849609375,77.39661407470703,18.059186935424805,15.29714298248291,48.87749099731445,17.268810272216797,43.293670654296875,6.852576732635498
2010-07-06,7.592254638671875,5.502999782562256,80.2629623413086,78.41280364990234,18.486024856567383,15.324286460876465,48.419803619384766,17.399921417236328,43.37105941772461,6.772583961486816
2010-07-07,7.898836135864258,5.671500205993652,83.9974136352539,80.66116333007812,18.858537673950195,16.927143096923828,49.95069122314453,17.75875473022461,44.278724670410156,7.059219837188721
2010-07-08,7.881126403808594,5.810999870300293,85.20394134521484,81.27723693847656,18.943906784057617,16.711429595947266,51.07912063598633,18.086528778076172,45.03159713745117,7.079218864440918
2010-07-09,7.927851676940918,5.86299991607666,85.89339447021484,81.27090454101562,18.83525848388672,16.790000915527344,51.02387237548828,18.079635620117188,44.6797981262207,7.232533931732178
2010-07-12,7.856700420379639,5.975500106811523,85.77848052978516,81.72184753417969,19.26986312866211,17.054285049438477,50.7713508605957,18.096887588500977,44.848655700683594,7.3991827964782715
2010-07-13,7.689054012298584,6.182499885559082,87.38720703125,82.8714370727539,19.50267791748047,17.2742862701416,50.84238815307617,18.190040588378906,44.63053894042969,7.772472858428955
2010-07-14,7.717451095581055,6.164999961853027,87.32975006103516,83.02383422851562,19.743257522583008,17.571428298950195,51.09489059448242,18.22454833984375,44.722007751464844,7.872463703155518
2010-07-15,7.678368091583252,6.103000164031982,87.61701202392578,83.02383422851562,19.797582626342773,17.301429748535156,50.795040130615234,18.234901428222656,44.440547943115234,7.905792236328125
2010-07-16,7.631035804748535,5.924499988555908,83.59524536132812,81.31536102294922,19.316415786743164,16.912857055664062,48.845943450927734,18.069286346435547,43.940982818603516,7.5591630935668945
2010-07-19,7.499115467071533,5.997000217437744,83.9974136352539,82.43316650390625,19.580289840698242,16.985713958740234,49.855987548828125,18.034780502319336,43.65953826904297,7.652487277984619
2010-07-20,7.691800117492676,6.005000114440918,85.83597564697266,80.3753662109375,19.774309158325195,17.198570251464844,50.40837860107422,18.369461059570312,45.54524612426758,7.832467555999756
2010-07-21,7.76356315612793,5.871500015258789,85.26139831542969,79.56241607666016,19.494916915893555,17.092857360839844,49.855987548828125,18.659290313720703,44.99642562866211,7.699149131774902
2010-07-22,7.909526824951172,6.003499984741211,87.38720703125,80.95967864990234,20.053691864013672,14.794285774230957,52.55473327636719,18.721399307250977,45.179359436035156,8.059110641479492
2010-07-23,7.937618732452393,5.94350004196167,90.25990295410156,81.53763580322266,20.03040885925293,15.385713577270508,53.60426712036133,18.890459060668945,45.34822082519531,8.479063034057617
2010-07-26,7.917463302612305,5.920000076293945,92.73038482666016,81.55670166015625,20.255470275878906,14.684286117553711,54.33024978637695,18.956016540527344,45.72113800048828,8.625712394714355
2010-07-27,8.06403923034668,5.856500148773193,92.96022033691406,81.69640350341797,20.302032470703125,14.869999885559082,54.14875411987305,18.99397087097168,46.220706939697266,8.685707092285156
2010-07-28,7.968769550323486,5.856500148773193,92.21330261230469,81.56941223144531,20.139057159423828,14.329999923706055,53.122920989990234,18.93531608581543,45.87592697143555,8.605714797973633
2010-07-29,7.8817362785339355,5.8429999351501465,92.78783416748047,81.30901336669922,20.20114517211914,14.002857208251953,53.04399490356445,18.973270416259766,45.6578254699707,8.645707130432129
2010-07-30,7.8554792404174805,5.894499778747559,92.61550903320312,81.55032348632812,20.03040885925293,14.649999618530273,53.76997375488281,19.01466941833496,45.6718864440918,8.51239013671875
2010-08-02,7.99594783782959,6.003499984741211,94.28165435791016,83.04923248291016,20.433969497680664,14.554286003112793,54.993106842041016,19.463212966918945,45.92519760131836,8.77236270904541
2010-08-03,7.998387336730957,6.120999813079834,94.22420501708984,82.80155181884766,20.302032470703125,14.915714263916016,54.874732971191406,19.452863693237305,46.277008056640625,8.605714797973633
2010-08-04,8.030450820922852,6.379000186920166,94.68382263183594,83.3731460571289,19.968318939208984,15.447142601013184,54.97794723510742,19.51151466369629,46.55844497680664,8.739033699035645
2010-08-05,7.9913649559021,6.391499996185303,94.91363525390625,83.72881317138672,19.68893814086914,15.789999961853027,54.54921340942383,19.449411392211914,46.14332580566406,8.652377128601074
2010-08-06,7.942202568054199,6.415999889373779,94.5114517211914,83.06501770019531,19.82862663269043,16.902856826782227,54.54128646850586,19.580516815185547,46.36847686767578,8.69237232208252
2010-08-09,7.992890357971191,6.441500186920166,94.10929107666016,84.25223541259766,19.87519073486328,16.700000762939453,54.771507263183594,19.704736709594727,46.73435974121094,8.6990385055542
2010-08-10,7.921436309814453,6.5,93.36238861083984,84.15010070800781,19.45611572265625,17.858570098876953,54.477779388427734,19.659879684448242,46.81174087524414,8.612381935119629
2010-08-11,7.639892101287842,6.29449987411499,90.2024154663086,82.86717987060547,19.293136596679688,18.067142486572266,52.08018112182617,19.335548400878906,46.05183410644531,8.272418022155762
2010-08-12,7.688748359680176,6.328000068664551,89.0533447265625,81.89061737060547,19.005996704101562,19.007143020629883,51.36566925048828,19.21479606628418,45.861873626708984,8.179094314575195
2010-08-13,7.606606483459473,6.234499931335449,88.36389923095703,81.61611938476562,18.936145782470703,18.894285202026367,51.476810455322266,19.228591918945312,46.129249572753906,8.099102973937988
2010-08-16,7.562022686004639,6.303500175476074,88.82354736328125,81.55231475830078,19.01375389099121,19.60285758972168,51.127498626708984,19.28034782409668,46.037784576416016,7.992448329925537
2010-08-17,7.694244861602783,6.442999839782715,89.51301574707031,81.98635864257812,19.279020309448242,18.99571418762207,52.38980484008789,19.363149642944336,46.12221908569336,8.105768203735352
2010-08-18,7.7278337478637695,6.482500076293945,90.2024154663086,82.58631134033203,19.364849090576172,17.957143783569336,52.397762298583984,19.266542434692383,46.10110855102539,8.13243579864502
2010-08-19,7.630423069000244,6.378499984741211,87.61701202392578,82.27357482910156,19.06836700439453,18.31999969482422,51.30217361450195,19.073328018188477,45.49599075317383,7.925789833068848
2010-08-20,7.62309455871582,6.388000011444092,86.35301971435547,81.37997436523438,18.904523849487305,18.56571388244629,51.28627014160156,19.080223083496094,45.594505310058594,7.845798969268799
2010-08-23,7.5058369636535645,6.329999923706055,85.54867553710938,80.7225570678711,18.943531036376953,18.128570556640625,50.254215240478516,19.183740615844727,45.60857009887695,7.739142894744873
2010-08-24,7.326586723327637,6.226500034332275,83.71017456054688,79.7204818725586,18.75628089904785,17.325714111328125,48.37263870239258,19.20444107055664,45.58042526245117,7.492503643035889
2010-08-25,7.41697359085083,6.34250020980835,83.71017456054688,79.9566421508789,18.803098678588867,17.75,48.237674713134766,19.111276626586914,45.43266296386719,7.545833110809326
